Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
7_East_57TH_Street_@7_E_57TH_ST@.html,7_East_57TH_Street_,7_E_57TH_ST,7 East 57TH Street ,7 E 57TH ST,"Chicago, IL","7 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.6254695","41.7908759","7 e 57th st, chicago, il 60637, usa"
943_East_55TH_Street_@943_E_55TH_ST@.html,943_East_55TH_Street_,943_E_55TH_ST,943 East 55TH Street ,943 E 55TH ST,"Chicago, IL","943 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6024773","41.7946323","943 e 55th st, chicago, il 60615, usa"
943_East_55TH_Street_@943_E_55TH_ST@.html,943_East_55TH_Street_,943_E_55TH_ST,943 East 55TH Street ,943 E 55TH ST,"Chicago, IL","943 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6024773","41.7946323","943 e 55th st, chicago, il 60615, usa"
943_East_55TH_Street_@943_E_55TH_ST@.html,943_East_55TH_Street_,943_E_55TH_ST,943 East 55TH Street ,943 E 55TH ST,"Chicago, IL","943 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6024773","41.7946323","943 e 55th st, chicago, il 60615, usa"
943_East_55TH_Street_@943_E_55TH_ST@.html,943_East_55TH_Street_,943_E_55TH_ST,943 East 55TH Street ,943 E 55TH ST,"Chicago, IL","943 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6024773","41.7946323","943 e 55th st, chicago, il 60615, usa"
943_East_55TH_Street_@943_E_55TH_ST@.html,943_East_55TH_Street_,943_E_55TH_ST,943 East 55TH Street ,943 E 55TH ST,"Chicago, IL","943 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6024773","41.7946323","943 e 55th st, chicago, il 60615, usa"
1342_East_53RD_Street_@1342_E_53RD_ST@.html,1342_East_53RD_Street_,1342_E_53RD_ST,1342 East 53RD Street ,1342 E 53RD ST,"Chicago, IL","1342 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5934994","41.799763","1342 e 53rd st, chicago, il 60615, usa"
1342_East_53RD_Street_@1342_E_53RD_ST@.html,1342_East_53RD_Street_,1342_E_53RD_ST,1342 East 53RD Street ,1342 E 53RD ST,"Chicago, IL","1342 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1958", Vol. 51,"-87.5934994","41.799763","1342 e 53rd st, chicago, il 60615, usa"
633_East_47TH_ST_@633_E_47TH_ST@.html,633_East_47TH_ST_,633_E_47TH_ST,633 East 47TH ST ,633 E 47TH ST,"Chicago, IL","633 E 47TH ST, Chicago, IL","1", Cap and Gown,,,"1900", Vol. 5,"-87.6100909","41.8093188","633 e 47th st, chicago, il 60653, usa"
1227_East_55TH_Street_@1227_E_55TH_ST@.html,1227_East_55TH_Street_,1227_E_55TH_ST,1227 East 55TH Street ,1227 E 55TH ST,"Chicago, IL","1227 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5952412","41.7949002","1227 e 55th st, chicago, il 60637, usa"
1308_East_53RD_ST_@1308_E_53RD_ST@.html,1308_East_53RD_ST_,1308_E_53RD_ST,1308 East 53RD ST ,1308 E 53RD ST,"Chicago, IL","1308 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.5945691","41.7996994","1308 e 53rd st, chicago, il 60615, usa"
1308_East_53RD_ST_@1308_E_53RD_ST@.html,1308_East_53RD_ST_,1308_E_53RD_ST,1308 East 53RD ST ,1308 E 53RD ST,"Chicago, IL","1308 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.5945691","41.7996994","1308 e 53rd st, chicago, il 60615, usa"
1308_East_53RD_ST_@1308_E_53RD_ST@.html,1308_East_53RD_ST_,1308_E_53RD_ST,1308 East 53RD ST ,1308 E 53RD ST,"Chicago, IL","1308 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1968", Vol. 61,"-87.5945691","41.7996994","1308 e 53rd st, chicago, il 60615, usa"
1021_East_61ST_Street_@1021_E_61ST_ST@.html,1021_East_61ST_Street_,1021_E_61ST_ST,1021 East 61ST Street ,1021 E 61ST ST,"Chicago, IL","1021 E 61ST ST, Chicago, IL","1", Cap and Gown,,,"1968", Vol. 61,"-87.6003966","41.7840971","1021 e 61st st, chicago, il 60637, usa"
1004_East_63RD_ST_@1004_E_63RD_ST@.html,1004_East_63RD_ST_,1004_E_63RD_ST,1004 East 63RD ST ,1004 E 63RD ST,"Chicago, IL","1004 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.6005118","41.7807439","1004 e 63rd st, chicago, il 60637, usa"
1351_East_55TH_Street_@1351_E_55TH_ST@.html,1351_East_55TH_Street_,1351_E_55TH_ST,1351 East 55TH Street ,1351 E 55TH ST,"Chicago, IL","1351 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.5925936","41.7949339","1351 e 55th st, chicago, il 60615, usa"
858_East_63RD_ST_@858_E_63RD_ST@.html,858_East_63RD_ST_,858_E_63RD_ST,858 East 63RD ST ,858 E 63RD ST,"Chicago, IL","858 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6035245","41.7807421","858 e 63rd st, chicago, il 60637, usa"
1558_East_63RD_Street_@1558_E_63RD_ST@.html,1558_East_63RD_Street_,1558_E_63RD_ST,1558 East 63RD Street ,1558 E 63RD ST,"Chicago, IL","1558 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.587303","41.7805858","1558 e 63rd st, chicago, il 60637, usa"
1505_East_55TH_Street_@1505_E_55TH_ST@.html,1505_East_55TH_Street_,1505_E_55TH_ST,1505 East 55TH Street ,1505 E 55TH ST,"Chicago, IL","1505 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.588583","41.7949498","1505 e 55th st, chicago, il 60637, usa"
1101_East_63RD_Street_@1101_E_63RD_ST@.html,1101_East_63RD_Street_,1101_E_63RD_ST,1101 East 63RD Street ,1101 E 63RD ST,"Chicago, IL","1101 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.598761","41.780259","1101 e 63rd st, chicago, il 60637, usa"
1339_East_57TH_Street_@1339_E_57TH_ST@.html,1339_East_57TH_Street_,1339_E_57TH_ST,1339 East 57TH Street ,1339 E 57TH ST,"Chicago, IL","1339 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.5932738","41.7914023","1339 e 57th st, chicago, il 60637, usa"
1427_East_67TH_Street_@1427_E_67TH_ST@.html,1427_East_67TH_Street_,1427_E_67TH_ST,1427 East 67TH Street ,1427 E 67TH ST,"Chicago, IL","1427 E 67TH ST, Chicago, IL","1", Cap and Gown,,,"1958", Vol. 51,"-87.590415","41.773183","1427 e 67th st, chicago, il 60637, usa"
1361_East_55TH_Street_@1361_E_55TH_ST@.html,1361_East_55TH_Street_,1361_E_55TH_ST,1361 East 55TH Street ,1361 E 55TH ST,"Chicago, IL","1361 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1929", Vol. 34,"-87.5924709","41.794847","1361 e 55th st, chicago, il 60615, usa"
1321_East_63RD_Street_@1321_E_63RD_ST@.html,1321_East_63RD_Street_,1321_E_63RD_ST,1321 East 63RD Street ,1321 E 63RD ST,"Chicago, IL","1321 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1912", Vol. 17,"-87.5938522","41.7802827","1321 e 63rd st, chicago, il 60637, usa"
1528_East_53RD_Street_@1528_E_53RD_ST@.html,1528_East_53RD_Street_,1528_E_53RD_ST,1528 East 53RD Street ,1528 E 53RD ST,"Chicago, IL","1528 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.5879001","41.7996676","1528 e 53rd st, chicago, il 60615, usa"
822_East_63RD_Street_@822_E_63RD_ST@.html,822_East_63RD_Street_,822_E_63RD_ST,822 East 63RD Street ,822 E 63RD ST,"Chicago, IL","822 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6049753","41.7807064","822 e 63rd st, chicago, il 60637, usa"
57_East_63RD_Street_@57_E_63RD_ST@.html,57_East_63RD_Street_,57_E_63RD_ST,57 East 63RD Street ,57 E 63RD ST,"Chicago, IL","57 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1908", Vol. 13,"-87.6215561","41.7798211","57 e 63rd st, chicago, il 60637, usa"
1101_East_63RD_ST_@1101_E_63RD_ST@.html,1101_East_63RD_ST_,1101_E_63RD_ST,1101 East 63RD ST ,1101 E 63RD ST,"Chicago, IL","1101 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.598761","41.780259","1101 e 63rd st, chicago, il 60637, usa"
1450_East_57TH_Street_@1450_E_57TH_ST@.html,1450_East_57TH_Street_,1450_E_57TH_ST,1450 East 57TH Street ,1450 E 57TH ST,"Chicago, IL","1450 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5896619","41.7917377","1450 e 57th st, chicago, il 60637, usa"
112_East_53RD_ST_@112_E_53RD_ST@.html,112_East_53RD_ST_,112_E_53RD_ST,112 East 53RD ST ,112 E 53RD ST,"Chicago, IL","112 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1906", Vol. 11,"-87.6223647","41.798443","112 e 53rd st, chicago, il 60615, usa"
1342_East_53RD_ST_@1342_E_53RD_ST@.html,1342_East_53RD_ST_,1342_E_53RD_ST,1342 East 53RD ST ,1342 E 53RD ST,"Chicago, IL","1342 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1962", Vol. 55,"-87.5934994","41.799763","1342 e 53rd st, chicago, il 60615, usa"
1342_East_53RD_ST_@1342_E_53RD_ST@.html,1342_East_53RD_ST_,1342_E_53RD_ST,1342 East 53RD ST ,1342 E 53RD ST,"Chicago, IL","1342 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1963", Vol. 56,"-87.5934994","41.799763","1342 e 53rd st, chicago, il 60615, usa"
521_East_63RD_Street_@521_E_63RD_ST@.html,521_East_63RD_Street_,521_E_63RD_ST,521 East 63RD Street ,521 E 63RD ST,"Chicago, IL","521 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1968", Vol. 61,"-87.6122765","41.7801892","521 e 63rd st, chicago, il 60637, usa"
593_East_49TH_Street_@593_E_49TH_ST@.html,593_East_49TH_Street_,593_E_49TH_ST,593 East 49TH Street ,593 E 49TH ST,"Chicago, IL","593 E 49TH ST, Chicago, IL","1", Cap and Gown,,,"1906", Vol. 11,"-87.6114002","41.8056197","593 e 49th st, chicago, il 60615, usa"
21_East_40TH_ST_@21_E_40TH_ST@.html,21_East_40TH_ST_,21_E_40TH_ST,21 East 40TH ST ,21 E 40TH ST,"Chicago, IL","21 E 40TH ST, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6257752","41.8219498","21 e 40th st, chicago, il 60609, usa"
1127_East_55TH_Street_@1127_E_55TH_ST@.html,1127_East_55TH_Street_,1127_E_55TH_ST,1127 East 55TH Street ,1127 E 55TH ST,"Chicago, IL","1127 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1910", Vol. 15,"-87.5983098","41.7947567","1127 e 55th st, chicago, il 60615, usa"
1221_East_57TH_Street_@1221_E_57TH_ST@.html,1221_East_57TH_Street_,1221_E_57TH_ST,1221 East 57TH Street ,1221 E 57TH ST,"Chicago, IL","1221 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1954", Vol. 47,"-87.5955271","41.7912521","1221 e 57th st, chicago, il 60637, usa"
1304_East_55TH_Street_@1304_E_55TH_ST@.html,1304_East_55TH_Street_,1304_E_55TH_ST,1304 East 55TH Street ,1304 E 55TH ST,"Chicago, IL","1304 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1960", Vol. 53,"-87.5940502","41.7951315","1304 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1961", Vol. 54,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1963", Vol. 56,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1962", Vol. 55,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1355_East_55TH_Street_@1355_E_55TH_ST@.html,1355_East_55TH_Street_,1355_E_55TH_ST,1355 East 55TH Street ,1355 E 55TH ST,"Chicago, IL","1355 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5925178","41.7948711","1355 e 55th st, chicago, il 60615, usa"
1645_East_55TH_Street_@1645_E_55TH_ST@.html,1645_East_55TH_Street_,1645_E_55TH_ST,1645 East 55TH Street ,1645 E 55TH ST,"Chicago, IL","1645 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1957", Vol. 50,"-87.5849066","41.7950843","1645 e 55th st, chicago, il 60615, usa"
1179_East_55TH_Street_@1179_E_55TH_ST@.html,1179_East_55TH_Street_,1179_E_55TH_ST,1179 East 55TH Street ,1179 E 55TH ST,"Chicago, IL","1179 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.5966261","41.7950593","1179 e 55th st, chicago, il 60637, usa"
1179_East_55TH_Street_@1179_E_55TH_ST@.html,1179_East_55TH_Street_,1179_E_55TH_ST,1179 East 55TH Street ,1179 E 55TH ST,"Chicago, IL","1179 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.5966261","41.7950593","1179 e 55th st, chicago, il 60637, usa"
1517_East_55TH_Street_@1517_E_55TH_ST@.html,1517_East_55TH_Street_,1517_E_55TH_ST,1517 East 55TH Street ,1517 E 55TH ST,"Chicago, IL","1517 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1938", Vol. 42,"-87.5883387","41.7950606","1517 e 55th st, chicago, il 60615, usa"
807_East_63RD_Street_@807_E_63RD_ST@.html,807_East_63RD_Street_,807_E_63RD_ST,807 East 63RD Street ,807 E 63RD ST,"Chicago, IL","807 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.605515","41.7802132","807 e 63rd st, chicago, il 60637, usa"
1118_East_63RD_ST_@1118_E_63RD_ST@.html,1118_East_63RD_ST_,1118_E_63RD_ST,1118 East 63RD ST ,1118 E 63RD ST,"Chicago, IL","1118 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.5987036","41.7807705","1118 e 63rd st, chicago, il 60637, usa"
1458_East_57TH_Street_@1458_E_57TH_ST@.html,1458_East_57TH_Street_,1458_E_57TH_ST,1458 East 57TH Street ,1458 E 57TH ST,"Chicago, IL","1458 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1960", Vol. 53,"-87.5895568","41.7916754","1458 e 57th st, chicago, il 60637, usa"
411_E._57TH_Street_@411_E_57TH_ST@.html,411_E._57TH_Street_,411_E_57TH_ST,411 E. 57TH Street ,411 E 57TH ST,"Chicago, IL","411 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1904", Vol. 9,"-87.6158846","41.7911469","411 e 57th st, chicago, il 60637, usa"
1354_East_55TH_ST_@1354_E_55TH_ST@.html,1354_East_55TH_ST_,1354_E_55TH_ST,1354 East 55TH ST ,1354 E 55TH ST,"Chicago, IL","1354 E 55TH ST, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.592824","41.7953893","1354 e 55th st, chicago, il 60615, usa"
1511_East_57TH_Street_@1511_E_57TH_ST@.html,1511_East_57TH_Street_,1511_E_57TH_ST,1511 East 57TH Street ,1511 E 57TH ST,"Chicago, IL","1511 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.588638","41.7913944","1511 e 57th st, chicago, il 60637, usa"
1329_East_57TH_ST_@1329_E_57TH_ST@.html,1329_East_57TH_ST_,1329_E_57TH_ST,1329 East 57TH ST ,1329 E 57TH ST,"Chicago, IL","1329 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.5936336","41.7913044","1329 e 57th st, chicago, il 60637, usa"
411_East_57TH_Street_@411_E_57TH_ST@.html,411_East_57TH_Street_,411_E_57TH_ST,411 East 57TH Street ,411 E 57TH ST,"Chicago, IL","411 E 57TH ST, Chicago, IL","1", Cap and Gown,,,"1909", Vol. 14,"-87.6158846","41.7911469","411 e 57th st, chicago, il 60637, usa"
19_East_63RD_ST_@19_E_63RD_ST@.html,19_East_63RD_ST_,19_E_63RD_ST,19 East 63RD ST ,19 E 63RD ST,"Chicago, IL","19 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.6246972","41.7797316","19 e 63rd st, chicago, il 60637, usa"
1514_East_53RD_Street_@1514_E_53RD_ST@.html,1514_East_53RD_Street_,1514_E_53RD_ST,1514 East 53RD Street ,1514 E 53RD ST,"Chicago, IL","1514 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.588559","41.799799","1514 e 53rd st, chicago, il 60615, usa"
1514_East_53RD_Street_@1514_E_53RD_ST@.html,1514_East_53RD_Street_,1514_E_53RD_ST,1514 East 53RD Street ,1514 E 53RD ST,"Chicago, IL","1514 E 53RD ST, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.588559","41.799799","1514 e 53rd st, chicago, il 60615, usa"
932_East_63RD_Street_@932_E_63RD_ST@.html,932_East_63RD_Street_,932_E_63RD_ST,932 East 63RD Street ,932 E 63RD ST,"Chicago, IL","932 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6017365","41.7805756","932 e 63rd st, chicago, il 60637, usa"
932_East_63RD_Street_@932_E_63RD_ST@.html,932_East_63RD_Street_,932_E_63RD_ST,932 East 63RD Street ,932 E 63RD ST,"Chicago, IL","932 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6017365","41.7805756","932 e 63rd st, chicago, il 60637, usa"
4_East_63RD_Street_@4_E_63RD_ST@.html,4_East_63RD_Street_,4_E_63RD_ST,4 East 63RD Street ,4 E 63RD ST,"Chicago, IL","4 E 63RD ST, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6252275","41.7803437","4 e 63rd st, chicago, il 60637, usa"
276_E._57TH_ST_@276_E_57TH_ST@.html,276_E._57TH_ST_,276_E_57TH_ST,276 E. 57TH ST ,276 E 57TH ST,"Chicago, IL","276 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"23","1908",,"-87.6195033","41.7912442","276 e 57th st, chicago, il 60637, usa"
850_East_63RD_Street_@850_E_63RD_ST@.html,850_East_63RD_Street_,850_E_63RD_ST,850 East 63RD Street ,850 E 63RD ST,"Chicago, IL","850 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"28","1912",,"-87.6039803","41.7806685","850 e 63rd st, chicago, il 60637, usa"
503_East_57TH_ST_@503_E_57TH_ST@.html,503_East_57TH_ST_,503_E_57TH_ST,503 East 57TH ST ,503 E 57TH ST,"Chicago, IL","503 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"8","1971",,"-87.6158846","41.7911469","503 e 57th st, chicago, il 60637, usa"
520_East_53RD_Street_@520_E_53RD_ST@.html,520_East_53RD_Street_,520_E_53RD_ST,520 East 53RD Street ,520 E 53RD ST,"Chicago, IL","520 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"2","1968",,"-87.6160801","41.7984679","520 e 53rd st, chicago, il 60615, usa"
2036_E._71ST_Street_@2036_E_71ST_ST@.html,2036_E._71ST_Street_,2036_E_71ST_ST,2036 E. 71ST Street ,2036 E 71ST ST,"Chicago, IL","2036 E 71ST ST, Chicago, IL","1", Daily Maroon,February,"15","1983",,"-87.5747044","41.7663981","2036 e 71st st, chicago, il 60649, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"27","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"19","1954",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"4","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"11","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"24","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"6","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"27","1954",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"25","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"18","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"21","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1137_East_63RD_ST_@1137_E_63RD_ST@.html,1137_East_63RD_ST_,1137_E_63RD_ST,1137 East 63RD ST ,1137 E 63RD ST,"Chicago, IL","1137 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"14","1958",,"-87.597529","41.780173","1137 e 63rd st, chicago, il 60637, usa"
1636_East_55TH_ST_@1636_E_55TH_ST@.html,1636_East_55TH_ST_,1636_E_55TH_ST,1636 East 55TH ST ,1636 E 55TH ST,"Chicago, IL","1636 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"13","1957",,"-87.5852455","41.7953711","1636 e 55th st, chicago, il 60615, usa"
1605_East_53RD_Street_@1605_E_53RD_ST@.html,1605_East_53RD_Street_,1605_E_53RD_ST,1605 East 53RD Street ,1605 E 53RD ST,"Chicago, IL","1605 E 53RD ST, Chicago, IL","2", Daily Maroon,May,"14","1982",,"-87.5862976","41.7993904","1605 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_ST_@1538_E_53RD_ST@.html,1538_East_53RD_ST_,1538_E_53RD_ST,1538 East 53RD ST ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"7","1941",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1538_East_53RD_ST_@1538_E_53RD_ST@.html,1538_East_53RD_ST_,1538_E_53RD_ST,1538 East 53RD ST ,1538 E 53RD ST,"Chicago, IL","1538 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"3","1941",,"-87.5875257","41.7997549","1538 e 53rd st, chicago, il 60615, usa"
1366_East_57TH_ST_@1366_E_57TH_ST@.html,1366_East_57TH_ST_,1366_E_57TH_ST,1366 East 57TH ST ,1366 E 57TH ST,"Chicago, IL","1366 E 57TH ST, Chicago, IL","1", Daily Maroon,November,"29","1952",,"-87.592009","41.791786","1366 e 57th st, chicago, il 60637, usa"
1025_East_55TH_Street_@1025_E_55TH_ST@.html,1025_East_55TH_Street_,1025_E_55TH_ST,1025 East 55TH Street ,1025 E 55TH ST,"Chicago, IL","1025 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"25","1923",,"-87.5987273","41.7950409","1025 e 55th st, chicago, il 60615, usa"
